Port Logger Log: Unix time: 1305570510.11
Ports in use: /dev/pts/7 /dev/pts/8
Format : <Timestamp (Unix time)> : <port file name> : <packet> 
Comments: Modified master simulation in off mode using higer resolution timestamps. No baud rate emulation was used.
1305570737.991770 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570738.002371 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570738.159697 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570738.168879 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570738.328204 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570738.338803 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570738.495705 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570738.503689 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570738.663703 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570738.674208 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570738.832193 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570738.840172 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570739.000188 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570739.010656 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570739.168181 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570739.175730 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570739.336197 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570739.346692 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570739.503674 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570739.512290 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570739.671874 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570739.680093 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570739.839813 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570739.847658 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570740.008517 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570740.016119 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570740.176196 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570740.183651 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570740.343693 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570740.352156 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570740.513161 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570740.520570 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570740.680186 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570740.690675 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570740.848198 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570740.855644 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570741.015866 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570741.024234 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570741.180116 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570741.188138 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570741.344352 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570741.352126 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570741.508336 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570741.516133 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570741.676200 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570741.686667 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570742.024635 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570742.032160 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570742.191792 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570742.200155 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570742.359689 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570742.367653 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570742.528213 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570742.538749 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570742.695700 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570742.704879 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570742.864177 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570742.874680 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570743.032204 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570743.040136 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570743.200187 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570743.210668 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570743.363599 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570743.371698 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570743.531688 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570743.540759 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570743.700820 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570743.707840 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570743.867718 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570743.878339 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570744.035665 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570744.043677 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570744.203848 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570744.212166 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570744.372184 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570744.380576 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570744.540181 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570744.550651 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570744.707757 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570744.716184 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570744.875704 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570744.886213 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570745.044243 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570745.051666 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570745.212197 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570745.222665 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570745.379688 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570745.388097 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570745.548114 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570745.558383 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570745.715674 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570745.724176 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570745.884558 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570745.895127 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570746.051739 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570746.060238 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570746.219733 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570746.230264 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570746.387669 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570746.396042 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570746.555933 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570746.564123 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570746.720113 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570746.728129 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570747.096117 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570747.104820 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570747.259632 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570747.267640 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570747.423663 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570747.432108 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570747.591675 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570747.599661 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570747.760873 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570747.770824 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570747.924109 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570747.932139 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570748.087965 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570748.095677 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570748.251837 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570748.260170 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570748.420434 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570748.428136 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570748.587767 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570748.595673 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570748.756204 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570748.767704 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570748.923658 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570748.931910 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570749.088484 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570749.096796 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570749.255740 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570749.264163 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570749.424246 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570749.434701 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570749.592149 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570749.599988 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570749.759692 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570749.770213 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570749.923899 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570749.931704 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570750.091731 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570750.100218 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570750.260184 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570750.267715 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570750.427721 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570750.438236 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570750.596367 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570750.604000 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570750.759837 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570750.768137 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570750.924144 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570750.931670 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570751.088198 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570751.096579 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570751.255931 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570751.264143 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570751.424180 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570751.434659 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570751.588122 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570751.596175 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570751.755691 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570751.766180 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570751.920112 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570751.930071 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570752.088181 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570752.096744 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570752.252126 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570752.259671 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570752.416276 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570752.423817 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570752.579620 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570752.587782 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570752.748110 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570752.756127 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570752.915678 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570752.923680 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570753.084202 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570753.094743 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570753.251670 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570753.259668 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570753.419668 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570753.430158 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570753.587684 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570753.595716 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570753.755674 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570753.763666 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570753.923686 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570753.931692 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570754.091669 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570754.102138 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570754.260167 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570754.267810 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570754.428185 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570754.438656 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570754.596186 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570754.603685 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570754.764188 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570754.774661 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570754.932221 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570754.940373 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570755.100185 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570755.110648 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570755.268173 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570755.275713 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570755.436181 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570755.443825 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570755.604296 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570755.611826 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
