Port Logger Log: Unix time: 1306379073.24
Ports in use: /dev/pts/6 /dev/pts/7
1306379207.319069 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379207.503496 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379207.543062 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379207.711019 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379207.727140 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379207.907020 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379207.947055 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379208.115532 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379208.131695 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379208.315061 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379208.355060 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379208.519378 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379208.535487 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379208.719495 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379208.759338 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379208.927046 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379208.943640 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379209.127558 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379209.167073 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379209.335037 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379209.351892 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379209.535501 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379209.575609 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379209.739492 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379209.755883 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379209.939285 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379209.979073 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379210.147553 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379210.163017 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379210.347412 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379210.387555 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379210.555029 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379210.571031 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379210.755556 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379210.795618 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379210.963018 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379210.979575 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379211.167204 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379211.207137 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379211.375523 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379211.391552 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379211.575498 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379211.615201 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379211.783032 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379211.799005 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379211.983503 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379212.023564 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379212.191313 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379212.207556 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379212.391548 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379212.427193 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379212.595095 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379212.611236 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379212.795596 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379212.835552 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379213.003548 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379213.019565 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379213.203519 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379213.243141 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379213.411495 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379213.427072 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379213.611245 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379213.651558 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379213.819026 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379213.835163 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379214.019083 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379214.059063 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379214.227013 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379214.243418 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379214.427509 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379214.467065 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379214.635005 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379214.651011 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379214.831548 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379214.871513 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379215.034999 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379215.051518 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379215.231137 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379215.271072 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379215.439496 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379215.455006 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379215.635531 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379215.675107 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379215.843497 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379215.859148 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379216.043065 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379216.083558 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379216.247496 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379216.263059 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379216.447531 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379216.487071 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379216.655534 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379216.671001 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379216.855623 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379216.895142 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379217.063113 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379217.079062 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379217.263021 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379217.303042 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379217.467050 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379217.483106 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379217.663903 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379217.707046 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379217.875605 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379217.894469 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379218.075499 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379218.116140 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379218.279669 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379218.298530 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379218.483021 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379218.523557 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379218.695697 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379218.714652 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379218.899068 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379218.939557 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379219.107021 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379219.123068 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379219.307374 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379219.347060 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379219.511498 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379219.527532 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379219.711649 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379219.751575 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379219.916488 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379219.931011 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379220.115006 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379220.155553 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379220.323057 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379220.339444 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379220.523133 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379220.563499 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379220.731017 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379220.747576 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379220.931111 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379220.971554 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379221.139406 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379221.155525 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379221.339057 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379221.379091 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379221.547011 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379221.563015 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379221.747579 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379221.787547 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379221.951383 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379221.967516 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379222.151049 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379222.191381 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379222.371186 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379222.438861 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379222.623502 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379222.663358 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379222.827061 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379222.843000 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379223.027211 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379223.067078 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379223.231056 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379223.247548 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379223.431024 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379223.471094 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379223.639015 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379223.655000 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379223.839548 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379223.879581 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379224.047506 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379224.063281 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379224.247811 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379224.287532 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379224.451532 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379224.467075 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379224.651048 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379224.687010 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379224.851008 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379224.867009 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379225.051495 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379225.091520 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379225.255097 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379225.271082 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379225.457147 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379225.495062 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379225.659172 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379225.675494 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379225.859583 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379225.899555 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379226.067010 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379226.083525 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379226.263512 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379226.304309 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379226.471010 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379226.487014 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379226.671061 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379226.711502 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379226.875007 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379226.891242 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379227.071028 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379227.111587 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379227.275502 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379227.291301 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379227.475067 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379227.515071 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379227.683509 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379227.699521 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379227.883801 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379227.924616 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379228.087504 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379228.103064 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379228.287551 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379228.327071 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379228.495031 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379228.511015 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379228.696457 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379228.735674 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379228.903194 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379228.919533 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379229.099244 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379229.139496 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379229.303084 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379229.319566 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379229.503068 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379229.543577 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379229.711025 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379229.729879 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379229.915613 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379229.955043 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379230.119040 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379230.135594 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379230.319275 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379230.355502 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379230.519178 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379230.535525 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379230.719014 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379230.759065 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379230.923004 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
