Port Logger Log: Unix time: 1305562198.6
Ports in use: /dev/ttyUSB0 /dev/ttyUSB2
Format : <Timestamp (Unix time)> : <port file name> : <packet> 
Comments: Modbus RTU trace of the pipeline lab in 'Off' mode taken using a tap cable, so the timestamps should be highly reliable. USB0 is the master unit, USB2 is the slave. They were connected at 9600 Baud 8n1. This trace was taken directly and is not a translation from ModbusASCII.
1305562448.956314 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562449.154757 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562449.194776 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.4c.00.00.00.00.00.00.00.00.41.0f.d0.eb.e3.0c
1305562449.431343 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562449.458757 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562449.766894 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562449.798743 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.84.00.00.00.00.00.00.00.00.41.1a.1d.6d.39.b3
1305562450.059365 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562450.094766 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562450.279563 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562450.334767 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.b6.00.00.00.00.00.00.00.00.41.23.4f.73.12.64
1305562450.559413 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562450.594764 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562450.838762 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562450.906773 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.e6.00.00.00.00.00.00.00.00.41.2b.f4.3b.21.30
1305562451.119238 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562451.166775 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562451.389961 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562451.454751 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.9c.00.00.00.00.00.00.00.00.41.21.1a.7c.92.48
1305562451.735545 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562451.758757 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562451.951531 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562451.982208 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.2f.00.00.00.00.00.00.00.00.41.0c.b0.8e.46.96
1305562452.190978 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562452.214751 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562452.411310 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562452.450777 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.4c.00.00.00.00.00.00.00.00.41.0f.72.c3.9a.72
1305562452.758864 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562452.802760 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562452.967363 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562453.002776 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.84.00.00.00.00.00.00.00.00.41.19.ee.58.4d.54
1305562453.247561 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562453.274779 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562453.462825 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562453.502773 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.b3.00.00.00.00.00.00.00.00.41.22.64.0c.10.b1
1305562453.859364 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562453.918776 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562454.147560 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562454.206780 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.d6.00.00.00.00.00.00.00.00.41.2b.c5.27.4d.4b
1305562454.426958 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562454.462746 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562454.715568 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562454.750768 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.58.00.00.00.00.00.00.00.00.41.14.3a.da.14.79
1305562454.983103 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562455.006818 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562455.203432 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562455.242775 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.2f.00.00.00.00.00.00.00.00.41.0a.1d.6d.a2.5c
1305562455.483570 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562455.506806 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562455.819352 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562455.910674 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.72.00.00.00.00.00.00.00.00.41.16.6f.d1.95.96
1305562456.166819 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562456.211276 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562456.383433 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562456.422774 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.42.00.00.00.00.00.00.00.00.41.10.00.00.e0.19
1305562456.663414 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562456.686797 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562456.941366 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562456.990775 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0e.e1.00.00.00.00.00.00.00.00.40.fb.f4.3b.13.61
1305562457.219569 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562457.254765 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562457.491373 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562457.542227 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.0b.00.00.00.00.00.00.00.00.41.03.7e.87.aa.c5
1305562457.887577 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562457.922774 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562458.123571 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562458.166759 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.4c.00.00.00.00.00.00.00.00.41.0f.a1.d7.c7.4d
1305562458.399207 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562458.430752 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562458.618754 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562458.674777 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.7c.00.00.00.00.00.00.00.00.41.18.75.b3.68.52
1305562458.959575 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562458.982763 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562459.175541 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562459.222773 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.ae.00.00.00.00.00.00.00.00.41.21.d6.ce.38.5d
1305562459.455367 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562459.482819 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562459.744797 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562459.814780 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.e3.00.00.00.00.00.00.00.00.41.2b.96.11.85.8a
1305562460.014801 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562460.054776 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562460.247973 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562460.298780 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.cc.00.00.00.00.00.00.00.00.41.29.ee.58.95.01
1305562460.527404 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562460.554757 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562460.858867 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562460.914748 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.47.00.00.00.00.00.00.00.00.41.11.49.90.8a.20
1305562461.139020 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562461.179936 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562461.359575 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562461.423051 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.4b.00.00.00.00.00.00.00.00.41.0f.43.ad.05.49
1305562461.635400 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562461.690751 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562461.971566 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562462.018773 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.88.00.00.00.00.00.00.00.00.41.1a.aa.aa.1e.1d
1305562462.267566 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562462.288388 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562462.487355 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562462.518015 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.b6.00.00.00.00.00.00.00.00.41.23.4f.73.12.64
1305562462.831573 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562462.892781 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562463.096544 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562463.137396 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.e1.00.00.00.00.00.00.00.00.41.2d.6c.e0.d8.3f
1305562463.375553 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562463.397595 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562463.595363 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562463.634802 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.6d.00.00.00.00.00.00.00.00.41.18.46.9f.78.bc
1305562463.987560 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562464.014784 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562464.223338 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562464.258791 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.29.00.00.00.00.00.00.00.00.41.09.02.f1.53.c3
1305562464.499166 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562464.522797 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562464.791314 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562464.858758 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.69.00.00.00.00.00.00.00.00.41.14.f7.2c.ba.0c
1305562465.059417 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562465.098782 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562465.278840 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562465.339760 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.50.00.00.00.00.00.00.00.00.41.12.f1.4a.bc.6c
1305562465.559368 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562465.606773 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562465.891659 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562465.926754 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0e.ef.00.00.00.00.00.00.00.00.41.00.8d.3e.96.71
1305562466.181761 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562466.230779 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562466.404208 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562466.470766 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.00.00.00.00.00.00.00.00.00.41.01.a7.b9.cb.ce
1305562466.683548 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562466.738766 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562466.963353 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562467.010770 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.38.00.00.00.00.00.00.00.00.41.0b.c5.26.dc.7c
1305562467.239577 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562467.274768 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562467.457179 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562467.518101 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.69.00.00.00.00.00.00.00.00.41.14.f7.2c.ba.0c
1305562467.735515 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562467.782774 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562468.023563 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562468.062776 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.9b.00.00.00.00.00.00.00.00.41.1e.58.47.e1.a2
1305562468.315567 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562468.366601 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562468.587033 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562468.654773 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.cf.00.00.00.00.00.00.00.00.41.27.e8.76.4b.6f
1305562468.979560 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562469.030605 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562469.199567 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562469.238786 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.d1.00.00.00.00.00.00.00.00.41.2a.d9.bf.1e.a6
1305562469.474879 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562469.498815 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562469.695562 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562469.730771 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.5f.00.00.00.00.00.00.00.00.41.15.84.6a.3e.ea
1305562470.035570 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562470.062760 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562470.271561 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562470.310774 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.3e.00.00.00.00.00.00.00.00.41.0c.b0.8e.43.55
1305562470.551400 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562470.574758 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562470.838472 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562470.909538 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.7b.00.00.00.00.00.00.00.00.41.18.46.9f.76.38
1305562471.107601 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562471.134854 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562471.327322 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562471.362773 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.a5.00.00.00.00.00.00.00.00.41.20.2f.14.b0.dd
1305562471.603569 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562471.634400 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562471.939383 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562471.978779 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.e0.00.00.00.00.00.00.00.00.41.2a.7b.96.dc.bb
1305562472.231554 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562472.286775 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562472.454851 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562472.494777 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.95.00.00.00.00.00.00.00.00.41.1f.43.ad.14.41
1305562472.728835 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562472.750805 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562473.015542 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562473.056387 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.23.00.00.00.00.00.00.00.00.41.0a.4c.81.8f.8d
1305562473.291566 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562473.322406 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562473.511387 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562473.566743 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.54.00.00.00.00.00.00.00.00.41.10.bc.53.de.60
1305562473.787421 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562473.834757 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562474.067570 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562474.118448 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.8c.00.00.00.00.00.00.00.00.41.1b.66.fd.55.a7
1305562474.362810 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562474.390773 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562474.582774 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562474.618769 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.ba.00.00.00.00.00.00.00.00.41.23.dc.b1.ee.c9
1305562474.975108 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562475.002777 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562475.194810 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562475.234778 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.c3.00.00.00.00.00.00.00.00.41.28.46.9f.ee.9c
1305562475.470924 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562475.494746 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562475.691435 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562475.734749 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.53.00.00.00.00.00.00.00.00.41.13.20.5e.b4.30
1305562476.087566 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562476.114824 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562476.323372 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
