Port Logger Log: Unix time: 1305561890.71
Ports in use: /dev/ttyUSB0 /dev/ttyUSB2
Format : <Timestamp (Unix time)> : <port file name> : <packet> 
Comments: Modbus RTU trace of the pipeline lab in 'Off' mode taken using a tap cable, so the timestamps should be highly reliable. USB0 is the master unit, USB2 is the slave. They were connected at 9600 Baud 8n1. This trace was taken directly and is not a translation from ModbusASCII.
1305562030.078756 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.43.00.00.00.00.00.00.00.00.3d.bc.52.64.20.ba
1305562030.315346 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562030.346813 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562030.671350 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562030.702734 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562030.946830 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562030.990755 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562031.166865 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562031.198735 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7c.9e
1305562031.556591 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562031.582777 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562031.775548 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562031.816329 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.43.00.00.00.00.00.00.00.00.3d.d3.dc.b0.75.58
1305562032.054826 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562032.078816 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562032.271558 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562032.322468 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.43.00.00.00.00.00.00.00.00.3d.bc.52.64.20.ba
1305562032.683325 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562032.730771 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562032.955565 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562033.014784 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562033.235337 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562033.274773 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562033.567569 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562033.602753 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.43.00.00.00.00.00.00.00.00.3d.bc.52.64.20.ba
1305562033.843580 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562033.890784 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562034.062998 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562034.102776 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3d.eb.66.fd.4b.c5
1305562034.343351 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562034.370827 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562034.695565 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562034.726286 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.0d.3d.cb.11.50
1305562034.970403 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562035.014761 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562035.191397 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562035.222119 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3d.eb.66.fd.4b.c5
1305562035.583090 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562035.602800 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562035.803559 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562035.838765 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.47.00.00.00.00.00.00.00.00.3e.0d.3d.cb.13.d1
1305562036.079561 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562036.098809 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562036.299565 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562036.342738 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7e.1f
1305562036.707400 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562036.754757 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562036.927539 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562036.962756 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562037.203352 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562037.230764 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562037.539353 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562037.580167 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.43.00.00.00.00.00.00.00.00.3d.bc.52.64.20.ba
1305562037.819562 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562037.850408 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562038.033675 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562038.084616 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.47.00.00.00.00.00.00.00.00.3e.19.02.f1.c2.36
1305562038.315391 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562038.346198 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562038.667424 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562038.702794 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.bc.52.64.2b.fd
1305562038.942842 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562038.970762 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562039.163547 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562039.206749 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.47.00.00.00.00.00.00.00.00.3e.0d.3d.cb.13.d1
1305562039.511531 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562039.542322 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562039.719562 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562039.760362 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562039.999406 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562040.046783 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562040.219005 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562040.258773 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562040.507422 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562040.554774 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562040.847567 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562040.882757 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562041.126905 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562041.167861 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562041.343559 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562041.378897 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562041.682959 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562041.710770 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562041.903344 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562041.958748 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.0d.3d.cb.11.50
1305562042.182509 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562042.213302 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562042.415359 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562042.462775 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562042.811563 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562042.842385 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562043.031565 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562043.078750 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562043.307940 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562043.338761 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562043.643560 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562043.694501 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3e.01.78.a5.67.ec
1305562043.919339 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562043.954768 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562044.137086 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562044.174772 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562044.418769 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562044.459636 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562044.771357 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562044.818755 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.48.00.00.00.00.00.00.00.00.3e.19.02.f1.d6.39
1305562045.047562 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562045.078417 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562045.267003 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562045.322768 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7e.1f
1305562045.659250 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562045.694763 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562045.877872 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562045.914782 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.43.00.00.00.00.00.00.00.00.3d.bc.52.64.20.ba
1305562046.155230 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562046.198738 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562046.374812 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562046.410750 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3e.01.78.a5.67.ec
1305562046.686044 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562046.714778 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562046.897471 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562046.954775 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562047.175375 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562047.210753 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562047.393756 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562047.426818 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.eb.66.fd.4c.87
1305562047.735504 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562047.762759 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562047.951556 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562047.998768 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7c.9e
1305562048.230936 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562048.258746 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562048.463402 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562048.502780 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.eb.66.fd.4c.87
1305562048.859567 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562048.886775 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562049.079536 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562049.118765 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7e.1f
1305562049.359564 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562049.380315 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562049.691559 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562049.738772 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3e.01.78.a5.67.ec
1305562049.967599 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562049.998439 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562050.187372 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562050.242764 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562050.463385 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562050.502774 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562050.815556 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562050.862777 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3e.01.78.a5.67.ec
1305562051.095560 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562051.118353 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562051.315375 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562051.366306 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3d.eb.66.fd.4b.c5
1305562051.707555 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562051.738394 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562051.927563 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562051.982766 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562052.203351 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562052.244250 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562052.422799 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562052.462776 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562052.735580 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562052.758736 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562052.947567 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562052.994783 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.48.00.00.00.00.00.00.00.00.3e.19.02.f1.d6.39
1305562053.227081 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562053.254753 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562053.443371 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562053.498756 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.48.00.00.00.00.00.00.00.00.3e.19.02.f1.d6.39
1305562053.783242 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562053.803937 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562054.003361 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562054.042771 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3d.eb.66.fd.4b.c5
1305562054.279348 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562054.300044 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562054.511423 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562054.546764 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.47.00.00.00.00.00.00.00.00.3e.01.78.a5.60.ae
1305562054.907317 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562054.958287 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562055.127566 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562055.166778 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3e.01.78.a5.67.ec
1305562055.407531 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562055.430801 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562055.739115 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562055.782757 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7c.9e
1305562056.019578 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562056.050426 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562056.235360 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562056.286277 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562056.515413 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562056.546210 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562056.867409 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562056.902749 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7e.1f
1305562057.146977 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562057.174771 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562057.367101 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562057.407944 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7e.1f
